1.44208333333333,2.375,1.26979166666667
1.331875,2.04791666666667,1.14604166666667
1.43020833333333,2.01666666666667,1.203125
1.65625,2.13979166666667,1.185
1.95020833333333,2.15729166666667,1.57875
2.95458333333333,2.64395833333333,3.004375
3.86958333333333,4.098125,3.57416666666667
4.541875,4.76104166666667,4.264375
4.14833333333333,3.86520833333333,3.70833333333333
3.43625,3.70166666666667,2.950625
4.14916666666667,4.68375,2.996875
4.6375,4.20270833333333,3.30333333333333
4.40541666666667,4.230625,3.60916666666667
5.25354166666667,2.96625,3.13020833333333
4.311875,2.74458333333333,2.69791666666667
5.1175,4.06208333333333,3.478125
5.19854166666667,4.514375,4.99645833333333
4.92270833333333,6.90958333333333,4.08041666666667
5.0225,8.03458333333333,3.5725
5.38208333333333,6.160625,4.39729166666667
4.80708333333333,6.436875,4.57833333333333
4.26020833333333,5.41166666666667,3.14104166666667
2.35104166666667,4.48666666666667,2.6075
1.70270833333333,2.98458333333333,1.55625
