Spring,,,,Summer,,,,Fall,,,,Winter,,,,Total,,,
Total,Non-HVAC,AC,Furnace,Total,Non-HVAC,AC,Furnace,Total,Non-HVAC,AC,Furnace,Total,Non-HVAC,AC,Furnace,Total,Non-HVAC,AC,Furnace
0.218382971640676,0.207634862936474,0.003578853796646,0.00717046539682895,0.220809662528336,0.214612645287216,1.979318395257e-05,0.00617838586136699,0.0960357841104269,0.0875827111881971,8.61841358244419e-05,0.00836247706204653,0.181926461588591,0.16384655635681,3.88177406787872e-05,0.0180411281164363,0.717154879868031,0.673676775768697,0.0037236488571018,0.0397524564366788
0.236669836565852,0.22583378962744,0.003666744421646,0.00717051300603896,0.190318415500224,0.184121398929656,1.97925134003162e-05,0.00617838586136699,0.161165052652359,0.138981442010403,8.61841358244419e-05,0.0220936397817731,0.180829408206046,0.164497311355583,3.88177406787872e-05,0.0162933148534968,0.768982712924481,0.713433941923082,0.00381153881154954,0.0517358535026759
0.258182530570775,0.247258545398153,0.003666744421646,0.00725845124024898,0.199530690908432,0.193333672996759,1.979318395257e-05,0.00617838653191924,0.168721714988351,0.118807364600301,8.61841358244419e-05,0.0498243795278668,0.172097817622125,0.164081647703573,3.88177406787872e-05,0.00797735374189913,0.798532754089683,0.723481230698787,0.0038115394821018,0.0712385710419342
0.241797826811671,0.231049651555158,0.003578853796646,0.00717053194914013,0.199312938563526,0.193115921992958,1.97925134003162e-05,0.00617838586136699,0.21117014028132,0.128072839453816,8.61841358244419e-05,0.0830073302724957,0.171242577116936,0.162944987527505,3.88177406787872e-05,0.00825877341158688,0.823523482773453,0.715183400529437,0.00372364818654954,0.10461502149459
0.27326037241146,0.262424408452697,0.003666744421646,0.00717043002400547,0.255924171768129,0.249727155197561,1.97918428480625e-05,0.00617838653191924,0.304217623919249,0.117008899599314,8.61841358244419e-05,0.187118753764927,0.176527788117528,0.165896791216657,3.88177406787872e-05,0.0105920244742185,1.00992995621637,0.795057254466228,0.00381153814099729,0.211059594795071
0.231087193451822,0.222712188115157,0.001733150671646,0.00664306515131146,0.24664226397872,0.240445246067047,1.97925134003162e-05,0.00617838720247149,0.263048494979739,0.115961528472304,8.61841358244419e-05,0.146996370952427,0.131737761572003,0.121599482286349,3.88177406787872e-05,0.0100994631078094,0.872515713982284,0.700718444940858,0.00187794506154954,0.16991728641402
0.27193633178249,0.265746534892805,6.3287390395999e-05,0.00612771998558193,0.272515208087862,0.266318192187846,1.97918428480625e-05,0.00617838586136699,0.24186638854444,0.107435672037005,8.61841358244419e-05,0.134340120952427,0.173943906836212,0.158953160511181,3.88177406787872e-05,0.0149517689774185,0.960261835251004,0.798453559628837,0.000208081109747291,0.161597995776795
0.224319205619395,0.218129380063601,6.3287390395999e-05,0.00612774865169078,0.246402836591005,0.240205819349885,1.97925134003162e-05,0.00617838653191924,0.151861417293549,0.126916950786114,8.61841358244419e-05,0.0248538709524274,0.171161563973874,0.155364353311919,3.88177406787872e-05,0.0157584286268428,0.793745023477823,0.740616503511518,0.000208081780299544,0.0529184347628802
0.15156159074977,0.145369671777524,6.3287390395999e-05,0.00612984216351062,0.267278559878468,0.2610815433079,1.97925134003162e-05,0.00617838586136699,0.141764286160469,0.119629058086872,8.61841358244419e-05,0.0220446325185895,0.187397774867713,0.163438504932038,3.88177406787872e-05,0.0239203316505626,0.748002211656421,0.689518778104335,0.000208081780299544,0.0582731921940297
0.187103303242475,0.180909946606196,6.3287390395999e-05,0.0061312798275426,0.231555850803852,0.225358834233284,1.97918428480625e-05,0.00617838653191924,0.131322437524796,0.112128798806667,8.61841358244419e-05,0.0191030431631207,0.182351634930819,0.16173966439452,3.88177406787872e-05,0.0205730322511867,0.732333226501942,0.680137244040668,0.000208081109747291,0.0519857417737693
0.153121208678931,0.146927183502056,6.3287390395999e-05,0.00613194836813956,0.169937384314835,0.163740367073715,1.97925134003162e-05,0.00617838653191924,0.136281564831734,0.127014269497395,8.61841358244419e-05,0.0091766994741559,0.178847536444664,0.158617424923591,3.88177406787872e-05,0.0201913294859603,0.638187694270164,0.596299244996756,0.000208081780299544,0.041678363860175
0.164873112458736,0.158680965498723,6.3287390395999e-05,0.00613007015127689,0.233002957887948,0.226805940646827,1.979318395257e-05,0.00617838586136699,0.125873320922256,0.119299278151393,8.61841358244419e-05,0.00648344691067934,0.135483697801828,0.123455152025633,3.88177406787872e-05,0.0119897637792304,0.659233089070767,0.628241336322576,0.000208082450851798,0.0307816667025536
0.185856206249446,0.179666356130578,6.3287390395999e-05,0.00612777331251651,0.206636300683022,0.200439283441901,1.97911722958088e-05,0.00617838787302375,0.116467791795731,0.109871776368618,8.61841358244419e-05,0.00650541956692934,0.141395075339824,0.122951887229644,3.88177406787872e-05,0.0184044061132148,0.650355374068022,0.612929303170741,0.000208080439195037,0.0372159868656844
0.141506703291088,0.135316827356257,6.3287390395999e-05,0.0061277991290763,0.155164823122323,0.148967805881202,1.979318395257e-05,0.00617838586136699,0.133535841107368,0.118832914669514,8.61841358244419e-05,0.0146129555776715,0.105361649394035,0.0890408396713063,3.88177406787872e-05,0.0162820277257636,0.535569016914815,0.492158387578279,0.000208082450851798,0.0432011682938784
0.148511377070099,0.142321456553079,6.3287390395999e-05,0.00612784371126443,0.171141300536692,0.164944283295572,1.97925134003162e-05,0.00617838653191924,0.193922623246908,0.148931597443819,8.61841358244419e-05,0.0449010549429059,0.13346803765744,0.122892305037901,3.88177406787872e-05,0.010536916442886,0.647043338511139,0.579089642330371,0.000208081780299544,0.0677442016289756
0.126864246558398,0.120674344816841,6.3287390395999e-05,0.00612782493580133,0.1957907801494,0.189593763578832,1.97925134003162e-05,0.00617838586136699,0.185759462043643,0.0885822988504171,8.61841358244419e-05,0.0970871926382184,0.114290495496243,0.10602662239708,3.88177406787872e-05,0.00822490067251027,0.622704984247685,0.504877029643171,0.000208081780299544,0.117618304107897
0.148500730935484,0.142310921573974,6.3287390395999e-05,0.0061277325533703,0.173887880891562,0.167690864320993,1.97918428480625e-05,0.00617838653191924,0.291976292431354,0.110393057918549,8.61841358244419e-05,0.181493262737095,0.115005112811923,0.104345366579816,3.88177406787872e-05,0.0106209300554544,0.729370017070323,0.524740210393332,0.000208081109747291,0.204420311877839
0.120414259750396,0.114224471510984,6.3287390395999e-05,0.00612771143067628,0.159682356007397,0.153485338095725,1.97925134003162e-05,0.00617838720247149,0.275196236371994,0.118309954984188,8.61841358244419e-05,0.156795684612095,0.144480944052339,0.134304590546712,3.88177406787872e-05,0.0101373810789734,0.699773796182126,0.520324355137609,0.000208081780299544,0.179239164324217
0.145241342112422,0.139051528392024,6.3287390395999e-05,0.00612773691166192,0.194779639877379,0.188582621965706,1.979318395257e-05,0.00617838653191924,0.227146223187447,0.102559746487141,8.61841358244419e-05,0.124495879924595,0.116340481396765,0.104049679568633,3.88177406787872e-05,0.0122519856133312,0.683507686574012,0.534243576413505,0.000208082450851798,0.149053988981508
0.119281290192157,0.113091448442675,6.3287390395999e-05,0.00612776494074613,0.171621981449425,0.165424966219962,1.97911722958088e-05,0.00617838586136699,0.131941926106811,0.108202949406505,8.61841358244419e-05,0.0236483799245954,0.110187876131386,0.0972996872713789,3.88177406787872e-05,0.0128493726452068,0.533033073879778,0.48401905134052,0.000208080439195037,0.0488039033719152
0.117374373693019,0.111184105472304,6.3287390395999e-05,0.0061281914119795,0.156381773762405,0.150184759203494,1.97905017435551e-05,0.00617838586136699,0.130484859645367,0.108183066325188,8.61841358244419e-05,0.0222111965444684,0.128728342987597,0.103874581889622,3.88177406787872e-05,0.0248149448831752,0.532969350088388,0.473426512890607,0.000208079768642783,0.0593327187009901
0.114503704849631,0.108313000961579,6.3287390395999e-05,0.00612862707931548,0.17761857714504,0.171421595350951,1.97643508017063e-05,0.00617837924733758,0.0981806796044111,0.0892622938770056,8.61841358244419e-05,0.00882778895169497,0.117375490721315,0.0955977802243456,3.88177406787872e-05,0.0217388942821696,0.507678452320397,0.464594670413882,0.000208053617700934,0.0428736895605177
0.11504413196817,0.108853517263569,6.3287390395999e-05,0.00612853789586574,0.200507727451622,0.194310748339742,1.97630096971989e-05,0.00617837790623307,0.115675491839647,0.106927786349058,8.61841358244419e-05,0.00865710840970278,0.118763993121684,0.0978793082590029,3.88177406787872e-05,0.0208458686478808,0.549991344381124,0.507971360211372,0.000208052276596427,0.0418098928596824
0.100455090310425,0.0942648048469797,6.3287390395999e-05,0.00612820865470916,0.136135997995734,0.12993901754275,1.97643508017063e-05,0.00617837790623307,0.096177688613534,0.0877513332206011,8.61841358244419e-05,0.00833575831204653,0.0982094400562346,0.0869225660556182,3.88177406787872e-05,0.0112480578239635,0.430978216975927,0.398877721665949,0.000208053617700934,0.0318904026969522
0.124407534766942,0.118217698468156,6.3287390395999e-05,0.00612775947097689,0.199667767435312,0.193470788323432,1.97630096971989e-05,0.00617837790623307,0.101207736879587,0.0927717690598965,8.61841358244419e-05,0.00834537195950746,0.109925055783242,0.09151563661661,3.88177406787872e-05,0.018370601769276,0.535208094865084,0.495975892468095,0.000208052276596427,0.0390221111059934
0.100161885190755,0.0939720814140514,6.3287390395999e-05,0.00612772694949061,0.15604015365243,0.149843173199445,1.97643508017063e-05,0.00617837790623307,0.122468227520585,0.103129131954312,8.61841358244419e-05,0.0192491247060895,0.11997420815751,0.102945590229891,3.88177406787872e-05,0.0169898005302623,0.498644474521279,0.4498899767977,0.000208053617700934,0.0485450300920755
