H1,,,,H2,,,,H3,,,,H4,,,,H5,,,,H6,,,,H7,,,,H8,,,,H9,,,,H10,,,,H11,,,,H12,,,,H13,,,,H14,,,,H15,,,,H16,,,,H17,,,,H18,,,,H19,,,,H20,,,,H21,,,,H22,,,,H23,,,
Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off
14.61,11.91219115,10.28125,7.43577026666667,8.61083333333333,6.31779114999999,9.01625,7.04085413333333,26.8325,20.9927101333333,27.355,23.5067659833333,20.5375,15.0451224,22.2475,17.695492,23.06,21.0206446666667,19.9625,18.6159411166667,30.275,27.6932946,30.08375,29.1010541666666,27.00875,17.2962299,22.25875,12.5640873333333,25.97875,22.7560136133333,10.4375,7.74745130666668,32.555,25.9531123333334,30.7775,25.4566125,61.93375,38.026,47.37125,20.93525,32.945,30.807416,38.9525,37.63542,40.4475,39.1505503333333,37.0487500000001,36.0073135,19.9475,10.0024481666666,22.9912499999999,8.67825,8.57375,5.94462166666667,14.74875,12.2975848333333,13.26875,11.0375,19.80375,17.3175,35.495,21.0013613333334,46.34125,32.9565021666667,13.2775,10.4235593333333,16.78875,13.3552258333333,23.89,21.1114591666667,25.24875,21.3307878333333,10.476253,5.57595,13.70375,8.23841533333335,10.65625,9.216623,8.26499999999999,6.70374999999999,20.74125,17.0954195,11.4225,7.32718533333334,19.455,18.5305976666667,15.215,13.397241,10.57625,8.0963315,13.65625,11.0453181666667
7.33625000000001,5.27123816666667,14.33,11.6599471166667,6.55791666666666,4.39788881666666,11.56875,9.76457618333334,15.83,10.4601063833333,37.71625,32.2091685,21.61,17.4068456833333,26.0175,21.381952,36.21125,35.3630213333334,19.125,17.3926586666667,28.70875,27.7032843333333,25.7775,24.1865983666667,22.30375,12.6098353333333,30.0075,20.3347313333333,10.07625,7.19907658333334,10.63,7.89363876,31.0075,25.4263623333334,30.795,25.6638621666667,55.66,31.6412499833334,54.015,30.62475,32.68375,31.1252151666666,31.0625,29.3255043333333,44.06125,43.0278728333333,42.015,40.9611148333333,12.9775,10.5529566666667,33.275,19.1105,13.41,10.3373841666667,12.87,11.1166461666667,10.9275,7.76775000000001,16.83625,14.968,31.01625,24.1036791666667,33.6525,19.4519496666667,13.27625,10.6316325,8.43375,6.4545395,6.68,4.38167316666667,6.78375000000001,5.36943266666667,6.90124733333332,2.61958383333333,9.00625566666667,4.6283355,8.505,6.96364816666666,9.86375,8.723116,34.19375,31.7763565,28.31125,25.2819041666667,11.1175,8.39645366666667,10.4175,9.61504016666666,20.29625,17.4173155,15.91,14.1917491666667
10.45875,7.64977133333333,7.89125,6.11123848333334,10.73125,8.77317514,7.96749999999999,6.20360313333335,19.3045833333333,15.9410883,16.8025,13.1421144166667,15.8525,10.94557245,34.4075,30.3664952333334,17.7375,16.4648651666667,19.56625,18.3075701666667,19.3725,18.1853446333333,21.9975,20.7026793,42.385,32.8337998,26.9087499966666,17.6769013413333,29.4575,26.8778887533333,9.69125,7.08238890000001,30.5275,25.4766125,30.9925,26.0503598333333,18.7175,7.14124978333333,26.57125,11.0117442,37.24375,36.3627505,25.73625,24.3340053333333,42.98625,42.0174696666667,46.59375,45.6495751666667,15.2125,11.3495081666667,25.58,23.8057321666666,26.48,22.3479548333333,15.89125,13.5965288333333,10.56875,7.62425000000001,14.92875,12.873,30.39125,16.8291825,24.035,19.3037785,8.25625000000001,4.56261583333333,6.10500000000001,4.32710416666667,9.67625000000001,6.57114483333334,11.89,9.46405733333333,6.20875499999999,1.803226,10.1599995,4.95435666666667,10.595,9.161498,10.175,9.04551416666667,49.125,45.6172336666667,40.165,37.2393993333333,15.15875,12.6064113333333,12.05875,11.4654088333333,10.1475,7.02251083333334,13.06625,11.4008361666667
13.27,9.40714056666667,13.1875,10.3322839333333,9.30166666666666,6.61679306666666,11.7,9.28777094999999,18.1904166666667,11.9662101166667,18.6,13.8201725166667,32.52,26.4730737,15.1675,9.94969305000001,22.02125,19.7766461666666,19.6875,18.2470415,21.2825,18.2515854333333,20.0475,18.1954755333333,41.0375,31.449632,17.3125,7.71153999999999,39.11125,35.78201399,37.3625,34.7227307666666,42.6375,35.3245278333333,36.70125,30.3985941666667,19.11125,6.95974968333332,30.2375,16.61675,30.37,27.5655268333334,30.98375,29.3836063333333,42.49,41.0364568333333,29.6,28.5160164999999,21.4325,16.3666468333333,7.09374999999999,5.10237316666667,11.1325,7.99332333333334,7.03749999999999,5.15776899999999,14.1675,11.292,10.99375,8.55925,33.34625,25.2243615,33.5975,27.84607,8.66375000000001,5.1049075,17.36,15.7626806666667,10.15125,6.49202316666667,7.7075,5.50591633333333,10.0787511666667,5.3085465,7.35374999999997,1.9654685,14.34375,12.6643026666667,6.63624999999999,5.84637616666667,36.87,32.9459188333333,36.39875,34.2840928333333,16.29,13.8429881666667,7.28625,6.68006766666667,19.21375,15.9481915,4.235,2.35497716666666
15.73,11.0735491166667,29.03875,25.6248111166666,8.23083333333333,5.15049566666667,8.28541666666666,5.91132421666667,24.87,18.9201154166667,18.7875,12.9045843333333,27.585,21.36175395,27.2525,21.03343375,23.595,21.0277896666666,16.29875,13.3760318333333,18.09,15.50320515,21.4475,18.3172079,17.805,8.18304466666665,23.57375,13.98010995,42.83875,39.2000853,25.84875,22.89413894,36.5425,29.5010881666667,38.13625,31.4053321666667,49.52875,32.2502497666667,33.825,18.86175,27.45625,24.6573468333333,32.32125,29.7180045,48.1175,46.6768688333334,35.79375,34.6229164999999,18.4375,8.73398266666666,7.04249999999999,4.89471816666667,7.47499999999999,5.0626935,19.20625,16.879327,14.905,13.09825,10.9225,8.72875000000001,29.1775,25.7396111666667,23.1475,17.7825946666667,11.135,8.55144733333334,10.975,9.4872155,10.3725,7.81283233333334,19.1,17.0437638333333,10.2875,4.75516383333333,14.4087496666667,10.276455,10.99875,9.87765233333334,6.35124999999999,5.4421645,40.205,37.1696753333334,37.27125,34.2159956666667,16.5775,15.426462,8.03125000000001,6.30272266666667,14.28625,12.2932880000001,4.0425,2.16508016666667
14.3475,10.7818462166667,14.46125,11.4903769666667,12.9675,10.7932177166667,11.5420833333333,8.74255293333333,22.01125,17.33830995,22.29125,16.2123617,29.61,24.03299315,23.5875,16.38435515,19.98875,18.127205,26.38,24.4258406666666,17.05125,15.0891993166667,20.31,16.9344319166667,17.36875,7.76553994999999,21.77125,12.22435,45.76375,43.14947516,53.9075,50.63095095,38.33625,32.314813,39.48625,32.6270786666667,27.435,13.49775,31.83,18.31349995,27.05875,25.2104593333333,26.5075,24.1219091666667,39.6137500000001,38.554649,45.0275,43.8749006666667,8.305,4.93848516666666,25.54,22.8370126666667,16.31375,12.126288,11.78125,8.55932566666667,10.3125,7.065,12.795,10.2314705,23.235,20.133893,29.0125,23.7593271666667,21.4875,17.8498613333333,14.665,12.3624885,13.92375,11.0884643333333,9.115,7.23550183333334,16.0000013333334,10.4965366666667,9.09524883333333,3.7019295,6.57249999999999,5.16084833333333,6.22249999999999,5.1656145,44.86375,41.698672,37.16625,34.7178803333333,14.2925,12.417951,9.25624999999999,8.11706316666668,4.84375,2.09382083333334,11.45375,8.38840133333333
22.3725,18.6542005333334,22.34625,18.8498867833333,11.4079166666667,8.62467833333332,12.1158333333333,9.47480758333332,26.26,21.2685837,16.44875,10.2810828,17.9725,11.68704425,24.6675,19.2799178333334,15.22625,13.0251535,18.445,15.487916,34.34625,31.8216767666667,19.78625,16.92096465,23.4775,13.9891033333334,38.01875,28.4793548666666,23.84,20.67013893,45.7525,42.28571028,46.66,39.3702731666666,38.56125,32.373336,39.88625,18.2187498833333,43.2175,22.1994998833333,33.8875,31.7913671666666,37.86625,35.5464631666666,40.5175,39.421753,45.0275,43.8749006666667,8.42874999999999,4.92205416666667,15.35625,13.2492498333333,17.065,13.0336626666667,26.67875,24.780973,12.46625,9.27874999999999,8.89624999999999,6.66949999999999,26.10125,18.0774736666667,23.05125,16.2932088333333,19.7075,15.5882751666667,7.7675,5.80791650000001,8.54375000000001,4.77788116666667,10.45375,8.20431816666667,10.0012511666667,5.1598625,6.27124983333334,2.06583266666667,6.6625,5.13265,8.0825,6.68306516666666,47.365,43.3576591666667,47.15125,44.3014608333333,10.68625,7.87858316666666,14.39625,13.7846466666667,5.85625,2.26648466666667,10.21875,7.7470625
14.29875,10.73317505,13.81875,9.71504850000002,12.8458333333333,10.4428414333333,7.13416666666666,4.87940261666667,19.42625,14.66072355,26.73625,21.3261381166667,26.285,21.1555831,33.4375,27.6541041,13.69625,11.6230955,41.3375,39.1395468333333,19.63625,17.4111765833333,18.4275,16.10874455,24.295,14.74735,29.57125,20.1496,38.4325,35.4227637133333,43.96625,40.8082640766667,38.18375,31.504587,36.67625,30.3825915,27.7125,13.83225,45.09375,27.9644999166667,25.6025,23.5240498333333,35.93875,33.708122,36.545,35.5166355,35.50625,34.4172058333333,7.30999999999999,4.92458733333333,20.75125,17.0851051666667,16.11625,13.678512,18.965,15.910478,7.62874999999999,5.258,10.68625,7.37349999999999,21.77375,17.6483996666667,35.61625,22.0153898333333,16.685,14.2827273333333,33.78875,29.815915,8.3225,5.94045300000001,21.36875,17.6271955,11.0162488333333,6.89661183333332,10.2280695,4.5466305,6.45124999999999,5.37249766666666,11.16375,9.61302666666666,37.695,34.4901831666667,42.9625,39.2214375,18.93625,18.2582278333333,14.59375,12.7932506666667,4.39625,2.25904166666667,10.915,7.757233
13.1875,10.3322839333333,22.1575,20.4303101333333,9.18791666666667,7.14707698333332,9.7925,8.24788961666667,18.00625,13.0545087833333,8.04000000000001,4.05613536666666,16.5775,10.7851244,22.7375,18.25537155,15.215,12.9843503333333,16.62125,15.5058421666667,18.7575,16.4762317666667,16.46625,15.1261742,24.22125,14.67885,17.47375,15.2730983333333,33.64625,30.7589513533333,44.64,42.3251385366667,36.7675,29.5985946666667,35.8975,30.9950926666667,30.2375,16.61675,48.2125,31.3667498833333,34.32375,32.4635578333334,28.44875,27.6499285,39.6137500000001,38.554649,47.26625,46.6354785,7.8425,4.92022999999999,17.63125,14.165354,12.665,9.622506,14.1025,9.822099,8.27125,5.67924999999999,7.91874999999999,5.32225,26.58875,18.8097606666667,32.93625,20.2726008333333,17.3075,14.5707175,20.0225,16.5517113333333,7.37875,4.2782405,9.17000000000001,5.74518566666668,8.43750499999998,3.80708283333333,8.20192766666667,3.46009283333333,9.4925,8.21699916666667,11.61,9.97500033333333,35.845,32.4684176666667,41.53125,37.00647,20.05,19.3446811666666,14.82125,12.7387831666667,5.84250000000001,2.84999566666667,10.90625,7.82604999999999
29.03875,25.6248111166666,13.81875,11.2027279,9.55083333333334,7.15584635000001,15.3270833333333,13.5584744166667,17.52625,12.6008635833333,8.54125000000001,4.11832751666666,20.1475,14.5576962,26.3,21.0502515,14.90625,12.8391261666667,32.31875,30.9367191666667,13.32125,11.0717334,19.0725,17.1046375333333,21.77125,12.22435,13.97625,10.5076295,25.59625,22.5597386333333,20.64625,18.1251382466667,40.15,33.8810768333333,40.1925,34.799565,33.825,18.86175,33.41625,18.8887499666667,27.26125,25.1322393333333,30.225,28.5123798333333,29.6,28.5160164999999,45.7587500000001,44.8803711666666,7.41624999999999,5.10746983333333,28.16875,13.85506,8.43374999999999,5.364746,12.9,9.41376083333334,10.3875,8.07981000000001,13.01625,10.10325,26.5375,17.9781703333333,20.95375,17.7382541666667,26.0425,23.3528696666666,18.7525,15.8902775,8.635,6.05412366666667,12.355,9.11009116666667,9.49975116666665,3.99432849999999,19.6025,14.3022636666667,6.43125,5.31261416666666,18.42625,16.8331938333333,43.625,41.1348903333333,29.84,26.0202455,11.7225,10.121963,20.2325,18.2268885,5.74375000000001,3.145563,12.24125,8.858535
