H1,,,,H2,,,,H3,,,,H4,,,,H5,,,,H6,,,,H7,,,,H8,,,,H9,,,,H10,,,,H11,,,,H12,,,,H13,,,,H14,,,,H15,,,,H16,,,,H17,,,,H18,,,,H19,,,,H20,,,,H21,,,,H22,,,,H23,,,
Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off,Total_week,NonHVAC_week,Total_off,NonHVAC_off
11.83625,10.5503262333333,14.12625,12.12941735,7.175,5.53468078333333,8.32124999999997,6.99300301666669,17.3975,13.76089305,20.3325,17.4162749333333,18.56,14.2634009166667,14.655,10.2012303333333,12.115,11.2691773333333,25.16,24.3816195,30.3625,29.3360736333333,12.11625,10.6505488333333,19.75,17.0608325,19.27875,16.6442296666667,21.5225,19.38581015,48.42875,46.4385607116667,16.64821375,11.630955,16.2067604,11.496209,32.03375,16.2605,35.34125,20.3795,17.02125,15.8931698333334,37.7625,37.102494,33.8900000000001,33.3884176666666,40.1624999999999,39.581285,24.11875,13.5088681666667,20.56375,15.0201428333333,10.7825,9.95885299999999,20.56125,20.3962446666667,6.27624999999999,5.1145,12.22875,10.3755,17.78875,12.9735763333333,18.48875,13.8212831666667,5.55,5.40370166666667,18.585,17.6339276666667,8.57125,8.42255333333333,7.07625,6.02019133333333,8.3875,8.19155616666666,9.12125,5.66800416666667,8.45625,8.23941016666666,9.2425,8.59656349999999,23.62125,23.4982155,14.9675,13.5176243333333,13.56875,13.39607,14.28625,13.9501856666667,6.48375,6.33673216666667,11.595,10.6979605
11.71375,10.34854105,10.9925,8.98854904999999,8.87750000000002,7.46452271666666,5.32208333333333,3.32194508333333,18.7,14.6574314666667,20.7375,16.5453191833333,30.305,26.0754166666667,18.56,14.2634009166667,13.86,12.6715586666667,14.06375,12.579452,13.8125,12.3985259666667,13.48,11.76801885,17.04,14.3657903333333,15.87625,12.71124,24.15375,21.9209104233333,35.27375,32.7941104866667,16.30845705,11.025698,33.55,27.395039,33.3025,18.985,28.49875,13.5805,19.56625,18.2716295,33.475,32.286155,35.5575000000001,34.9484126666666,35.9475,35.251502,18.635,13.4618945,17.33,10.3741326666667,12.38,12.2133158333333,12.96625,12.8034031666667,7.17749999999998,5.8485,9.48125,7.12325000000001,17.68125,13.3244576666667,17.805,12.3464643333333,7.21250000000001,7.06476266666664,9.1075,7.42285566666667,8.11000000000001,7.96442116666668,8.14500000000002,5.8603105,5.36500000000001,5.17885883333333,7.56625,4.7657195,6.09125,5.87060333333333,7.38749999999999,6.51973649999999,14.36375,14.227045,18.96125,17.1109886666667,4.9825,4.80766149999999,6.16750000000001,5.39630166666666,4.00750000000002,3.85448633333335,7.55000000000001,6.39873783333333
9.74875,8.21021909999999,20.13625,18.1899869833333,6.43,5.26510306666667,6.09041666666667,4.38860795,14.675,11.99804955,14.455,10.8825219166667,17,12.800904,25.3775,21.15205125,13.49875,12.8298636666667,17.61,16.0881811666667,8.925,7.70984204999999,10.98375,9.4822937,13.8475,11.6936111666667,17.585,14.8293101666667,36.02125,33.9842098416667,43.82625,41.55394475,14.5634906,9.78243549999999,20.60449995,15.2977395,29.1975,15.627,37.7875,19.10725,23.41625,22.5716108333333,28.30375,27.2861036666666,30.39875,29.8642075,33.99875,33.4854556666667,15.39875,9.98000733333334,17.84625,12.1272755,12.63625,12.4695353333333,16.2675,16.0972183333333,8.22875,6.64550000000001,11.8125,9.63149999999999,20.32375,15.1410656666667,32.41875,26.7996313333333,9.59625,8.905336,25.8399966666667,24.5454131666667,9.22625000000002,8.36580233333335,9.37375000000001,8.46468433333334,18.4575003333333,17.6744103333333,22.92875,19.3414091666667,7.13374999999999,6.91523133333332,9.91125,8.97570816666667,13.3175,12.0626218333333,24.5,22.8349163333333,14.49625,14.32357,11.545,11.066388,3.9525,2.79134533333334,11.88625,9.95277616666666
11.24125,9.2914638,14.44375,13.8830031833333,7.31999999999999,6.00330528333331,6.80791666666666,6.21341476666667,11.92,9.35441278333334,11.755,10.8862510333333,22.7475,18.7762901666667,12.34,8.53464358333332,12.41625,11.7841356666667,36.56125,36.3482726666666,13.36875,12.0705546166667,19.79125,19.4059114166667,13.6375,11.02176155,15.96375,15.0118013333333,21.51,19.3932012266667,22.52375,21.1029394116667,16.10875,10.9347,24.9044991666667,20.8284091666667,33.43,18.976,39.875,24.03425,25.28375,24.3688273333334,28.54125,28.380854,37.22375,36.5652243333333,30.885,30.6424953333333,19.1675,12.479401,17.0875,10.6515306666667,10.0625,9.04915,8.25000000000001,7.61534599999999,8.31374999999999,6.28575000000001,7.6225,6.02275000000001,19.65125,13.317535,20.92125,15.7010641666667,7.41625000000001,5.663392,12.1875,11.2408435,7.45250000000001,5.28950200000001,23.17125,21.9239296666667,8.13875000000001,4.90329150000001,10.22,6.779715,9.36125,8.59925966666667,18.5125,17.9776908333333,18.5225,16.342246,16.1,14.5120783333333,5.775,5.14041383333334,5.19250000000001,4.714548,5.05125000000001,3.56928516666667,7.14125000000001,5.98020816666665
11.08125,8.74228391666666,6.80125,6.63612586666668,7.29291666666666,5.71834628333334,4.25791666666666,4.01882184999999,12.82125,8.81453179999999,10.47875,10.2712317,14.655,10.2012303333333,10.735,6.90213191666666,13.32125,11.4610105,12.1575,11.9448186666667,11.855,9.88009645000001,9.75,9.52314605,16.02125,12.7548038,12.32625,11.7346616666666,30.40125,27.7461045466667,12.00375,10.8297455733333,19.5,14.007965,17.8774851,13.9462591666667,26.92625,13.598,36.39875,23.5205,24.94875,23.2389265,38.16875,38.0081525,39.7175,38.90493,32.5125,32.2700293333333,20.05625,14.0480075,25.16375,19.3547581666667,18.355,17.8711261666667,13.5775,12.5162146666667,7.83374999999999,6.0195,15.84375,14.223,20.6775,14.9968601666667,22.565,17.2698118333333,7.11125000000001,5.156662,9.7,9.28511483333334,9.47000000000001,6.9094585,5.3225,4.48471133333334,9.48750000000001,6.76863783333332,18.005,15.0784801666667,10.37,9.49438333333334,6.76000000000001,6.15927916666668,19.83375,17.8094895,24.51,23.4516306666667,6.70250000000001,6.52906999999999,15.24375,15.0703505,6.95625000000001,5.37815233333333,7.65375,6.72669933333334
9.58999999999999,7.96653043333332,10.385,10.2198595166667,11.5779166666667,10.1536673666666,5.96666666666666,5.72757788333334,14.665,11.9106665833333,10.47,10.2624698666667,19.37,15.09556725,17.4225,13.6218411666667,12.95,12.1914266666667,13.2575,13.0448186666667,14.51125,13.2668158833333,9.99999999999999,9.63488833333333,13.1425,10.9917361666667,15.74,15.1912935,27.85375,25.756861095,12.095,10.8914443966667,26.7364573,21.476914,21.2667502666667,17.3015741666667,33.97,20.29675,40.8675,25.02,19.6725,18.900467,31.02375,30.863417,31.0212500000001,30.444682,32.895,32.652455,19.19625,13.1058933333333,18.115,11.841004,16.16875,15.8191165,20.02875,19.463942,8.51625,6.55875,6.53249999999999,4.81575,19.42375,14.4136288333333,18.965,14.3142148333333,9.325,8.0649385,8.14499999999999,7.99942116666667,18.68625,16.5720255,9.105,8.29868833333334,7.83875,6.30275166666667,8.90750000000001,6.94998183333334,8.8575,8.02126083333333,19.80125,19.3466015,17.3225,15.6453505,30.83375,30.1091651666667,6.02250000000001,5.703554,4.65875000000001,4.48172250000001,5.60875000000001,3.93698133333334,8.50375,7.31792183333335
10.02875,9.29384905000002,12.135,10.5033963666667,8.66541666666665,7.59807766666667,9.61416666666668,8.73605118333334,15.975,12.9288556,18.19,15.8132175166667,23.325,19.1980431666667,18.5375,13.8955196666667,25.74,24.9583828333333,13.57125,12.8591181666667,9.93625,8.850404,12.61375,11.6065235166667,26.96375,25.5061213333334,23.1225,20.7453811666667,18.37625,16.256579215,50.92375,49.1264729333333,19.8403645333333,14.6783531666667,19.2875,14.220015,33.92625,19.0605,37.64375,22.403,17.1025,16.0342308333333,23.96875,23.5315396666667,37.58625,37.2023646666666,30.59375,30.1426476666667,15.07125,8.44575983333333,12.77625,7.38800733333334,10.58,9.79916816666666,8.67250000000001,8.50965316666667,7.05249999999999,5.07175000000001,8.38624999999999,6.56450000000001,15.7625,10.4134748333333,32.625,27.759723,9.91999999999999,8.367367,21.25625,21.1128296666667,6.58375000000001,4.158949,8.31875,7.719393,8.6375,5.3088345,13.225,13.0434461666667,6.465,5.66849216666667,9.4775,8.85707083333334,14.55625,12.7259866666667,31.1825,30.6349125,5.20750000000001,4.67487600000001,13.37875,13.2031615,7.4225,6.42120066666666,10.5425,9.940213
10.56,9.49278286666667,23.92375,23.7603705,9.76958333333334,8.90629051666664,5.79625,5.00825013333334,12.89625,11.48396865,11.00375,8.68456031666666,15.6225,11.48539275,26.4575,22.2358474166667,9.80124999999999,9.32411566666667,16.14375,15.647759,15.32,14.6410357166666,21.2075,20.5641116,11.8575,10.5589016666667,13.57125,11.6080028333333,33.645,31.9627204933333,26.09625,24.2820104366667,21.4014871,16.2356908333333,18.805,14.4342066666667,27.74625,13.8075,46.84,31.00525,25.03625,24.5115351666667,21.44875,20.8753313333334,25.68125,25.3190973333333,29.82125,29.4114303333333,32.12,25.4746376666666,30.24,20.0074981666667,19.57625,18.4352981666667,10.575,10.4121531666667,8.8775,7.32650000000001,8.31,6.90300000000001,13.76875,9.08640666666666,17.30625,12.656211,18.2,17.0832181666667,12.63625,12.4988255,7.99500000000001,6.63895466666667,15.17625,14.8154245,8.84125,5.8322225,6.39625000000001,6.21610466666666,5.68875,4.98976533333333,10.1775,9.79781516666666,15.91625,14.2797738333333,35.3275,35.1803886666667,11.5425,11.2865606666667,12.00125,11.82857,4.56875000000002,3.568997,10.36375,9.70434233333335
11.88625,9.70394370000001,18.265,14.0447132,6.30833333333332,6.07140616666668,7.32091666666666,5.96305518333333,14.3437499666667,12.975705355,11.675,9.55481869999999,21.0425,16.88014775,31.5175,27.13165275,17.825,17.612254,25.68,25.4681925,10.6187499666667,10.3031325333333,18.5725,17.7541230333333,12.475,11.3777781666667,29.835,27.9978868333333,24.32125,22.75175134,38.9975,37.058778345,19.0892482333333,14.5474733333333,17.8575,12.8635283333333,28.02125,15.2345,43.4375,29.027,18.10875,17.7547078333333,23.32,22.656207,32.3450000000001,32.040448,36.4725000000001,36.046659,16.61125,10.3620101666667,17.035,11.078266,16.21375,15.9998866666667,9.48375,9.31943366666666,8.79875,7.1645,8.97125,7.74800000000001,19.02125,13.8829741666667,27.135,15.451535,9.4725,8.43819450000001,10.3525,10.2167543333333,5.65875000000001,4.82090616666667,9.08125000000001,5.06805733333333,8.02,4.42902116666667,5.04125,4.8649725,9.725,9.11337266666667,8.08749999999999,7.83241733333334,28.45875,27.6966685,16.58625,16.4512238333333,14.2125,13.7984565,6.06375000000001,5.88963100000001,6.76125000000001,5.342139,8.39875,8.01317100000001
14.51,14.3448193333333,26.445,25.2687956666667,7.16458333333333,6.62814201666666,5.14166666666667,4.17061658333333,8.875,8.09660173333334,13.97875,12.3496397833333,25.9525,22.1102884166667,28.915,24.8702395,23.2225,22.5189096666667,16.53625,16.3244135,19.29,18.1761003,10.885,10.2027301,21.3375,20.3000946666667,21.89,20.3916613,23.4325,22.11497071,28.9875,27.27291354,19.76125,15.3177008333333,18.9675,14.6747566666667,41.35375,27.739,35.81,16.94675,26.04375,25.8833455,27.91625,27.7573895,30.8400000000001,30.5974520000001,24.54625,24.1100395,16.84,10.8322741666667,17.77,12.061569,7.63000000000001,7.46643366666666,25.87375,25.3734473333333,7.22875,5.359,9.235,7.56549999999999,17.99875,12.5417108333334,31.19125,26.6048638333333,7.1575,6.33766716666666,8.5325,7.81085183333333,5.44125,4.57489166666667,15.1475,14.0914335,8.09750000000001,4.89938633333333,10.40125,7.26547033333333,9.73875,9.1757675,9.07,8.38584816666666,24.23875,23.4594635,22.97625,21.507644,5.30125000000001,5.07530800000001,4.58625000000001,4.41285050000001,4.73375000000001,3.57557149999999,18.30625,17.6582403333333
14.625,14.4598185666666,8.73625,8.35067718333334,7.56333333333333,7.2111145,3.87,3.0465832,19.2825,17.71906325,16.8375,15.39973245,23.525,19.6569576666667,11.7999998833333,9.86964011666666,9.81374999999999,9.60615416666667,15.96375,15.7064328333334,17.14375,16.8967370333333,10.40625,9.92716111666666,12.87875,11.753371,19.99375,18.6682261666667,26.185,24.8002208166667,25.13625,23.494053995,19.0579993666667,14.7037041666667,18.63,13.5370391666667,34.25125,18.91525,39.62625,24.8527499833333,22.47625,22.3160035,18.52875,17.9395966666667,30.84,30.530377,24.06125,23.598073,16.67,10.3602485,14.85,8.78756383333333,15.81125,15.0716743333333,9.62250000000001,9.45749466666666,8.465,6.1580305,9.1425,7.4025,17.17375,11.9880358333333,14.7225,9.86317316666667,10.16,8.80761483333333,7.12125,6.97782966666667,11.73875,10.7869313333333,5.735,4.47412066666667,6.38750000000001,3.666481,11.63125,7.90444316666666,8.8075,8.19371866666667,12.10875,11.3660805,32.3075,31.0902506666667,32.70875,31.5109155,5.83125,5.25432466666666,8.05625000000001,7.41631466666667,6.27000000000001,5.11719966666665,10.17125,8.81825933333334
9.19625,9.03110321666665,10.71875,8.32440221666667,9.75500000000001,8.84991021666665,10.935,10.576427,11.35375,9.82409611666666,12.73375,11.9994666,20.6225,16.5537343333333,8.82250005000001,8.51675598333334,11.19625,10.9887033333333,27.0675,26.8564956666667,10.9175,10.5570567166667,8.2075,7.9756329,14.79125,13.6844236666667,14.3375,13.3858788333334,27.565,26.1108908533333,27.24375,25.8403244733334,20.0132436,15.8718925,18.9025,14.3487241666667,27.98,14.29925,37.17875,22.03625,25.005,24.844716,26.32375,26.1651733333333,34.4050000000001,34.0892038333334,24.7925,24.4705521666666,13.09375,7.002787,14.69,8.9335555,9.50874999999999,8.94535916666666,13.09875,12.1768653333333,10.0825,8.02375000000001,8.2925,6.2285,19.88875,14.511988,18.1625,13.351264,9.42874999999999,8.07417666666667,8.8325,8.1739615,8.64625000000001,7.40790533333333,15.1475,14.0914335,8.2425,4.794728,15.9325,12.483946,8.28999999999999,7.65738883333333,9.24375,8.56411349999999,17.67,16.1670566666667,24.88,23.6237008333333,13.5325,13.011959,14.05375,13.8204395,7.32125000000001,5.77837316666666,8.74374999999999,7.95093233333333
8.2,8.0348571,28.45,28.2864823166667,10.0629166666667,9.26361639999999,3.275,2.80263123333332,17.15875,14.80072945,15.2425,14.5961213333333,15.68,11.2869915,7.10000003333333,6.79231403333335,15.23375,14.3986091666667,15.875,15.6646893333333,16.05125,15.2967973,14.4075,14.1821294333333,17.255,15.3553203,16.19625,15.3178885,23.2275,21.51879945,16.51,15.0716428883333,26.0810011666666,21.8263208333333,30.7837396333334,26.6434458333333,33.05875,19.966,43.68,28.7565,22.185,21.6543326666667,29.955,29.7964408333334,29.6387500000001,29.1518248333334,25.5,25.2533373333333,17.16875,11.0870356666667,15.96375,9.37050916666666,7.07000000000001,6.90643366666666,5.71000000000001,5.54571416666668,8.51875,6.7735,8.01374999999999,6.54150000000001,18.62875,13.9026653333333,13.405,9.02487816666667,9.49374999999999,9.34433383333334,9.15249999999999,9.0136365,7.39375,6.77334766666668,5.735,4.47412066666667,11.86375,9.47049149999999,9.34875,6.00967566666666,13.765,13.1288556666667,11.0525,10.5528353333333,19.30125,18.6809356666667,28.70375,27.8598811666667,6.74875,6.5152775,6.66625,6.3113395,7.29375,6.28943933333333,5.05875,4.46017549999999
10.61375,9.51652113333333,7.8825,7.71886646666667,6.75708333333333,5.54746716666667,8.74791666666668,8.51207416666667,13.64,10.4655349166667,8.8325,8.35092803333335,18.2125,13.47797275,16.3250000666667,16.0178036333333,14.1625,13.2511361666667,17.5,17.289686,9.72875,8.51308003333333,8.95374999999999,8.72839446666666,13.37875,11.1820728333333,15.31625,14.6435531666667,20.68125,18.8131786233333,29.2275,27.9793038066667,21.275,16.3453991666667,32.77125,28.6834291666667,27.1925,13.00325,40.24375,24.9535,23.87125,23.5719433333334,25.6925,25.5339376666667,32.995,32.4574765,26.2624999999999,24.3879753333333,15.61375,9.78826266666667,26.0125,20.3205606666667,11.7925,11.6274946666667,14.1575,13.9908158333333,8.98749999999999,7.15825000000001,7.8225,6.075,17.2075,12.348817,11.905,7.7160895,8.58375,8.43742116666666,7.98875000000001,7.84772800000001,6.40625,5.9629875,4.95,4.80226266666667,7.37125,3.85299166666666,9.71874999999999,9.5417225,13.18,12.6563373333333,11.0925,10.7766091666666,19.50875,18.7429463333333,9.69499999999999,9.17368733333334,8.17,7.91039433333333,23.04375,22.869631,6.58,5.51119866666667,9.71875,9.287337
7.53875,6.59938158333334,9.02875,7.45498683333334,6.6475,5.6758877,7.4675,6.64819444999998,15.5675,13.7357721,19.25375,16.3536610666666,17.2975,13.0367119166667,17.1624288666666,15.9224743666667,10.90375,10.372829,41.7825,41.264159,14.9725,14.53379605,5.95,4.91806853333333,17.305,16.1082331666667,17.35,15.4907116666667,19.52875,17.62423968,44.74875,43.097568645,23.53,18.5006691666667,31.88625,27.1909316666666,27.365,13.84175,35.15625,22.61025,21.44625,21.287272,21.86125,21.2540736666667,28.72375,28.267735,30.0887500000001,29.5658396666667,17.57,11.7475296666667,14.8625,9.51778683333334,8.29375,8.12946416666667,14.9625,14.7958158333333,7.20749999999999,5.46450000000001,5.49249999999998,4.29249999999999,17.4125,12.7167126666667,14.91375,9.92754483333333,5.26250000000001,5.11907966666667,7.2275,7.08479916666666,5.09625,4.37095299999999,6.21375000000001,6.06361433333332,7.31625000000001,4.617732,4.40875066666666,4.23463166666667,9.13,8.69110566666666,9.2125,8.99254233333334,19.77875,18.6199593333333,20.6325,20.4427578333333,5.2975,5.12338100000001,4.55250000000001,4.37694200000001,8.24375,7.01293583333333,3.1675,3.01592533333334
8.5625,8.02448213333332,13.69375,12.5856701666667,8.02624999999999,7.27305971666669,7.57041666666666,6.2258699,10.8025,9.21489616666666,20.53,17.3853728833333,17.925,13.670509,23.9510714833333,22.7069227166667,11.25625,11.0444165,12.0075,11.2850238333333,8.9375,8.48890201666666,11.205,9.69305005,15.24125,14.1320421666667,14.56,11.7058313333333,33.0925,31.4307009683333,34.16125,32.3110384566667,19.27625,14.2807533333333,44.26,39.1362008333333,31.7525,18.2915,44.12375,28.3384999833333,18.505,18.0545026666667,37.03125,36.2742045,24.70125,24.2738403333333,23.5975,22.9400621666667,16.80125,8.28726183333333,33.3775,15.7877653333333,9.485,9.31903533333335,9.69625,9.53265316666666,7.35249999999999,5.66874999999999,11.80875,10.59675,16.44625,11.7482591666667,24.8,16.1433321666667,6.91375,6.7734475,10.3525,10.2069211666667,4.20875,4.05789483333334,8.92875,8.77933383333334,9.68500000000001,6.321196,4.48500049999999,4.3086895,8.5025,8.035834,10.37125,10.1491643333333,27.40625,27.0401253333333,10.535,10.4021323333333,8.83374999999999,8.6589115,10.4175,10.2412225,4.08000000000001,3.30746583333334,7.31500000000001,7.16270583333333
8.02375,7.85839493333332,14.0925,13.8532723166667,11.2125,10.9803531333333,8.63000000000001,8.30671356666668,9.73,8.2482425,22.9025,22.3721224833333,19.89,15.86793925,14.0868751333333,13.5867079666667,9.55999999999999,9.348106,14.70625,14.4955033333334,16.2275,15.7516576,10.745,10.5213446666667,12.5525,11.5180181666667,10.23875,9.5316565,24.71875,23.11542526,40.05875,38.870345545,17.3275,13.137515,34.22875,30.3014475,30.21875,15.91325,37.39,21.6955,17.085,16.4991205,20.73125,20.5746725,26.94375,26.6223586666667,24.07,23.7344081666667,26.515,12.54925,26.67375,11.973,5.27375000000001,5.11234216666666,7.49374999999999,7.33159216666667,13.82875,12.217,9.55625000000001,8.342,18.60375,12.8316108333333,25.555,12.0593245,13.14125,13.0038255,9.00249999999999,8.85836016666667,7.3075,6.37137949999998,7.8725,7.72308383333335,9.13874999999999,7.36936749999999,5.62625183333333,5.44686083333333,11.6325,11.2182985,19.705,19.480516,39.26625,39.0659555,11.85625,11.7226628333333,12.86,12.6858505,6.13625,5.96213100000001,10.34625,9.51507766666668,6.3075,6.15733383333334
8.07,7.90464199999999,9.88125000000001,9.14856241666667,5.69291666666664,4.89841746666667,6.39375000000004,6.15920883333335,14.1212499966667,12.5608188,11.42125,10.83040165,14.8525,10.8729868333333,12.99250015,12.5157200666667,11.68625,11.47436,17.0325,16.8217466666667,11.975,11.320508,10.48125,10.2575996666667,11.1675,9.77604083333333,10.34625,9.62521533333334,23.84875,22.2552002866667,26.79375,25.6160703733333,21.18,17.2171925,33.9825,29.9059416666666,30.63125,17.1215,41.9075,22.4915,24.12625,23.9639408333333,18.0825,17.9258575,32.8075,32.437105,20.81125,20.5590698333334,16.5825,10.8506448333333,23.3599999999999,7.59264666666666,9.10875,8.94374466666667,17.87375,11.1236556666667,10.845,9.16125000000001,11.99625,6.86325,18.58625,13.040751,34.38625,9.74273933333333,10.28625,10.1459475,6.57874999999999,6.4384475,18.38625,6.32308883333334,13.86875,5.8910465,3.8725,3.69382416666666,5.40751066666667,5.213008,10.1325,9.80978783333334,7.86125000000001,7.64516016666665,23.9125,23.7834696666666,12.95,12.8164128333333,6.81624999999999,6.64141149999999,7.0625,6.8891005,8.29375,7.36446650000001,2.85125,2.70351266666668
