Spring,,,,Summer,,,,Fall,,,,Winter,,,,Total,,,
Total,Non-HVAC,AC,Furnace,Total,Non-HVAC,AC,Furnace,Total,Non-HVAC,AC,Furnace,Total,Non-HVAC,AC,Furnace,Total,Non-HVAC,AC,Furnace
0.291607172120359,0.284777204407505,9.29000716208819e-06,0.00682009996250063,0.391474392708853,0.384624370503557,6.70496094229151e-06,0.00684439736324709,0.121086792454696,0.11427441475254,8.26004486073624e-06,0.006805563674404,0.26588204146113,0.258993197811091,1.76875035285097e-05,0.00686964376238395,1.07005039874504,1.04266918747469,4.19425164936256e-05,0.0273397047625357
0.280441183781512,0.273611224125297,9.29000716208819e-06,0.00682009996250063,0.411259000379798,0.404408962915696,6.70496094229151e-06,0.00684439736324709,0.115547580276089,0.10873520709053,8.26004486073624e-06,0.006805563674404,0.158145863680047,0.151257520030008,1.76875035285097e-05,0.00686964376238395,0.965393628117446,0.938012914161531,4.19425164936256e-05,0.0273397047625357
0.334509539853787,0.327679574338182,9.29000716208819e-06,0.00682009996250063,0.359272965772766,0.352422928308669,6.70496094229151e-06,0.00684439736324709,0.123375078314107,0.116562763264546,8.26004486073624e-06,0.006805563674404,0.195711149200677,0.188822805550638,1.76875035285097e-05,0.00686964376238395,1.01286873314134,0.985488071462036,4.19425164936256e-05,0.0273397047625357
0.302277304978358,0.295447339462753,9.29000716208819e-06,0.00682009996250063,0.19346585661071,0.186614319146881,6.70496094229151e-06,0.00684439736324709,0.137524672159514,0.130711107590926,8.26004486073624e-06,0.006805563674404,0.150076178989993,0.143187846103122,1.76875035285097e-05,0.00686964376238395,0.783344012738575,0.755960612303682,4.19425164936256e-05,0.0273397047625357
0.329824156641238,0.322994191095117,9.29000716208819e-06,0.00682009996250063,0.206344458468241,0.199492921004413,6.70496094229151e-06,0.00684439736324709,0.154968442231753,0.148156127663164,8.26004486073624e-06,0.006805563674404,0.152223421468876,0.145335016297308,1.76875035285097e-05,0.00686964376238395,0.843360478810109,0.815978256060001,4.19425164936256e-05,0.0273397047625357
0.31852856744222,0.31169859997349,9.29000716208819e-06,0.00682009996250063,0.238860487651182,0.232010465812353,6.70496094229151e-06,0.00684439736324709,0.134525486394828,0.12771317182631,8.26004486073624e-06,0.006805563674404,0.154543165789581,0.147654823118012,1.76875035285097e-05,0.00686964376238395,0.846457707277811,0.819077060730164,4.19425164936256e-05,0.0273397047625357
0.315240850546018,0.308410868427424,9.29000716208819e-06,0.00682009996250063,0.186868866811649,0.180017327394706,6.70496094229151e-06,0.00684439736324709,0.144449408357583,0.137637093789065,8.26004486073624e-06,0.006805563674404,0.15187498346803,0.144986577808179,1.76875035285097e-05,0.00686964376238395,0.79843410918328,0.771051867419374,4.19425164936256e-05,0.0273397047625357
0.32630558106081,0.319475631168775,9.29000716208819e-06,0.00682009996250063,0.203572191561053,0.196720671675349,6.70496094229151e-06,0.00684439736324709,0.110533649996698,0.103720085428187,8.26004486073624e-06,0.006805563674404,0.131054134405189,0.124165791245346,1.76875035285097e-05,0.00686964376238395,0.77146555702375,0.744082179517656,4.19425164936256e-05,0.0273397047625357
0.298725666380562,0.291895716488526,9.29000716208819e-06,0.00682009996250063,0.194120456091544,0.187268920586563,6.70496094229151e-06,0.00684439736324709,0.156889703174795,0.150077390071359,8.26004486073624e-06,0.006805563674404,0.152138639660503,0.14525023400066,1.76875035285097e-05,0.00686964376238395,0.801874465307404,0.774492261147107,4.19425164936256e-05,0.0273397047625357
0.312838907545452,0.306008957409275,9.29000716208819e-06,0.00682009996250063,0.20301298544052,0.196161466395935,6.70496094229151e-06,0.00684439736324709,0.155067858860404,0.140268073100554,8.26004486073624e-06,0.014793063674404,0.154649869784843,0.147761536409698,1.76875035285097e-05,0.00686964376238415,0.825569621631219,0.790200033315463,4.19425164936256e-05,0.0353272047625359
0.31190739884165,0.305077511449625,9.29000716208819e-06,0.00682009996250063,0.185468257423061,0.178616730565998,6.70496094229151e-06,0.00684439736324709,0.260279770049344,0.222981986731326,8.26004486073624e-06,0.037293063674404,0.161673097018968,0.154785201143823,1.76875035285097e-05,0.00686964376238417,0.919328523333023,0.861461429890772,4.19425164936256e-05,0.0578272047625359
0.304040605765287,0.297210702748251,9.29000716208819e-06,0.00682009996250063,0.200830055547201,0.193978526736655,6.70496094229151e-06,0.00684439736324709,0.275761739164763,0.235650203405092,8.26004486073624e-06,0.040105563674404,0.170219643155366,0.163331746286493,1.76875035285097e-05,0.00686964376238419,0.950852043632616,0.89017117917649,4.19425164936256e-05,0.0606397047625359
0.303367637332502,0.296537749917578,9.29000716208819e-06,0.00682009996250063,0.201868085660933,0.195016574428513,6.70496094229151e-06,0.00684439736324709,0.296850998668815,0.259553213031184,8.26004486073624e-06,0.037293063674404,0.21558156859685,0.208693200050196,1.76875035285097e-05,0.00686964376238417,1.0176682902591,0.959800737427472,4.19425164936256e-05,0.0578272047625359
0.284332219002107,0.277502328443873,9.29000716208819e-06,0.00682009996250063,0.183091852581124,0.176240325723692,6.70496094229151e-06,0.00684439736324709,0.291048917640232,0.250938571944276,8.26004486073624e-06,0.040105563674404,0.170457575744362,0.163569668135201,1.76875035285097e-05,0.00686964376238417,0.928930564967825,0.868250894247042,4.19425164936256e-05,0.0606397047625359
0.249206226686551,0.242376432930076,9.29000716208819e-06,0.00682009996250063,0.212688344912787,0.205836814149094,6.70496094229151e-06,0.00684439736324709,0.279293395308877,0.267306797171283,8.26004486073624e-06,0.011980563674404,0.182575365976868,0.175687497552527,1.76875035285097e-05,0.00686964376238395,0.923763332885084,0.89120754180298,4.19425164936256e-05,0.0325147047625357
0.246776848988422,0.239947085383313,9.29000716208819e-06,0.00682009996250063,0.331935648783109,0.325085623390688,6.70496094229151e-06,0.00684439736324709,0.253547676212663,0.246691143016713,8.26004486073624e-06,0.006851888674404,0.152302546783449,0.145414616439118,1.76875035285097e-05,0.00686964376238395,0.984562720767643,0.957138468229832,4.19425164936256e-05,0.0273860297625357
0.246786143106759,0.239956379623719,9.29000716208819e-06,0.00682009996250063,0.314458537710454,0.307608527944487,6.70496094229151e-06,0.00684439736324709,0.243237666737885,0.23638113110029,8.26004486073624e-06,0.006851888674404,0.165143431249043,0.158255500431707,1.76875035285097e-05,0.00686964376238395,0.96962577880414,0.942201539100202,4.19425164936256e-05,0.0273860297625357
0.233887893942346,0.227058052357195,9.29000716208819e-06,0.00682009996250063,0.336257330418041,0.329407295261449,6.70496094229151e-06,0.00684439736324709,0.251163942430297,0.244307406792949,8.26004486073624e-06,0.006851888674404,0.134686727001625,0.127798796169012,1.76875035285097e-05,0.00686964376238395,0.95599589379231,0.928571550580604,4.19425164936256e-05,0.0273860297625357
0.249384010130116,0.242554215427593,9.29000716208819e-06,0.00682009996250063,0.314773247019248,0.307923217722042,6.70496094229151e-06,0.00684439736324709,0.263216842578641,0.256360309382387,8.26004486073624e-06,0.006851888674404,0.111254883258678,0.104367639926079,1.76875035285097e-05,0.00686964376238395,0.938628982986683,0.911205382458101,4.19425164936256e-05,0.0273860297625357
0.25381489643577,0.246985101733337,9.29000716208819e-06,0.00682009996250063,0.298902631683488,0.29205260238617,6.70496094229151e-06,0.00684439736324709,0.262153569130133,0.255296970992547,8.26004486073624e-06,0.006851888674404,0.111165520986442,0.104278401553065,1.76875035285097e-05,0.00686964376238395,0.926036618235833,0.898613076665118,4.19425164936256e-05,0.0273860297625357
0.216316110166377,0.20948631540282,9.29000716208819e-06,0.00682009996250063,0.300084750351478,0.293234721008406,6.70496094229151e-06,0.00684439736324709,0.285863357415217,0.279006821747112,8.26004486073624e-06,0.006851888674404,0.107151104730458,0.100263923897838,1.76875035285097e-05,0.00686964376238395,0.90941532266353,0.881991782056176,4.19425164936256e-05,0.0273860297625357
0.198517108609254,0.191687546328711,9.29000716208819e-06,0.00682009996250063,0.356401469770884,0.349551438474665,6.70496094229151e-06,0.00684439736324709,0.284444299606329,0.277587703879631,8.26004486073624e-06,0.006851888674404,0.100780181657484,0.0938931247852021,1.76875035285097e-05,0.00686964376238395,0.940143059643951,0.912719813468209,4.19425164936256e-05,0.0273860297625357
0.200748753308397,0.193919196887145,9.29000716208819e-06,0.00682009996250063,0.300519536804577,0.29366950550838,6.70496094229151e-06,0.00684439736324709,0.275058490346822,0.268201896815486,8.26004486073624e-06,0.006851888674404,0.222776655551412,0.2158889737718,1.76875035285097e-05,0.00686964376238395,0.999103436011207,0.971679572982811,4.19425164936256e-05,0.0273860297625357
0.19783843383508,0.191008877414633,9.29000716208819e-06,0.00682009996250063,0.32481981102162,0.317969779542317,6.70496094229151e-06,0.00684439736324709,0.246010508440504,0.239153534538223,8.26004486073624e-06,0.006851888674404,0.232174587324828,0.225286968045231,1.76875035285097e-05,0.00686964376238395,1.00084334062203,0.973419159540405,4.19425164936256e-05,0.0273860297625357
0.208851206824725,0.202021523328993,9.29000716208819e-06,0.00682009996250063,0.298050283544199,0.291200252064897,6.70496094229151e-06,0.00684439736324709,0.273494527528776,0.266637925574739,8.26004486073624e-06,0.006851888674404,0.22557906361164,0.21869138183203,1.76875035285097e-05,0.00686964376238395,1.00597508150934,0.978551082800658,4.19425164936256e-05,0.0273860297625357
0.226421912792979,0.219591979419407,9.29000716208819e-06,0.00682009996250063,0.299062747318695,0.292212715839393,6.70496094229151e-06,0.00684439736324709,0.255551728792749,0.248695130744842,8.26004486073624e-06,0.006851888674404,0.229666865088889,0.222779245809292,1.76875035285097e-05,0.00686964376238395,1.01070325399331,0.983279071812934,4.19425164936256e-05,0.0273860297625357
0.242644104738054,0.235814359345134,9.29000716208819e-06,0.00682009996250063,0.297495436601735,0.290645397287044,6.70496094229151e-06,0.00684439736324709,0.227314845467124,0.220457874860623,8.26004486073624e-06,0.006851888674404,0.237407744819606,0.230519313527336,1.76875035285097e-05,0.00686964376238395,1.00486213162652,0.977436945020137,4.19425164936256e-05,0.0273860297625357
0.242424192018647,0.235594442726297,9.29000716208819e-06,0.00682009996250063,0.272825966435111,0.265976052120777,6.70496094229151e-06,0.00684439736324709,0.254389170414444,0.247532572366537,8.26004486073624e-06,0.006851888674404,0.211764594962915,0.204876976064527,1.76875035285097e-05,0.00686964376238395,0.981403923831117,0.953980043278139,4.19425164936256e-05,0.0273860297625357
0.289596026143482,0.282766030698106,9.29000716208819e-06,0.00682009996250063,0.298742076425873,0.29189203711154,6.70496094229151e-06,0.00684439736324709,0.272557345840741,0.26570071654283,8.26004486073624e-06,0.006851888674404,0.203421002699744,0.196532821255534,1.76875035285097e-05,0.00686964376238395,1.06431645110984,1.03689160560801,4.19425164936256e-05,0.0273860297625357
0.279066345670442,0.272236349790101,9.29000716208819e-06,0.00682009996250063,0.275158690419969,0.268308776105636,6.70496094229151e-06,0.00684439736324709,0.253921088737751,0.247064462522119,8.26004486073624e-06,0.006851888674404,0.196902303274889,0.190014121830694,1.76875035285097e-05,0.00686964376238395,1.00504842810305,0.97762371024855,4.19425164936256e-05,0.0273860297625357
0.235611893105359,0.228782147712435,9.29000716208819e-06,0.00682009996250063,0.270885515919252,0.264035601238708,6.70496094229151e-06,0.00684439736324709,0.263194075943167,0.256337073232174,8.26004486073624e-06,0.006851888674404,0.203986872242256,0.197098753313306,1.76875035285097e-05,0.00686964376238395,0.973678357210034,0.946253575496622,4.19425164936256e-05,0.0273860297625357
0.242571109294338,0.235741363902282,9.29000716208819e-06,0.00682009996250063,0.300990308545037,0.294140268861632,6.70496094229151e-06,0.00684439736324709,0.216410956012405,0.209554329033579,8.26004486073624e-06,0.006851888674404,0.196354847371852,0.189466665942906,1.76875035285097e-05,0.00686964376238395,0.956327221223632,0.928902627740399,4.19425164936256e-05,0.0273860297625357
